,Horas,LAT,LNG
1482,15:30:00,-20.2143938,-70.1387663
1485,19:00:00,-20.214737,-70.1498031
1487,13:04:00,-20.2623582,-70.1046037
1494,13:00:00,-20.2543166,-70.1260602
1497,14:00:00,-20.2263676,-70.1487918
1498,13:45:00,-20.226561,-70.1307342
1499,13:00:00,-20.2409532,-70.1449725
1501,16:10:00,-20.2049594,-70.1369206
1502,14:00:00,-20.2249004,-70.1370717
1506,17:00:00,-20.2143706,-70.1450321
1507,14:00:00,-20.2118495,-70.1367064
1511,15:00:00,-20.2137287,-70.1462516
1513,17:10:00,-20.2445158,-70.131685
1514,13:10:00,-20.2212884,-70.1347762
1520,15:15:00,-20.2129089,-70.1426252
1522,13:40:00,-20.2201543,-70.1353452
1524,16:30:00,-20.2144834,-70.1565112
1525,14:45:00,-20.2094794,-70.1459306
1526,18:40:00,-20.224934,-70.1365524
1528,14:00:00,-20.2080165,-70.1430439
1529,12:40:00,-20.2196748,-70.1443406
1530,15:00:00,-20.2250238,-70.1352451
1533,14:15:00,-20.2129662,-70.150976
1536,13:50:00,-20.2391223,-70.1414652
1540,13:15:00,-20.2441837,-70.1409449
1542,17:10:00,-20.214656,-70.1418301
1543,12:30:00,-20.2234394,-70.1477687
1544,13:10:00,-20.246623,-70.0985631
1546,12:30:00,-20.2278732,-70.1309752
1547,19:00:00,-20.2686722,-70.1049169
1548,14:30:00,-20.275428,-70.1057337
1550,17:00:00,-20.2777571,-70.1048131
1554,17:30:00,-20.2925369,-70.1015671
1557,17:00:00,-20.2345902,-70.1298513
1558,14:30:00,-20.2402494,-70.131756
1559,13:00:00,-20.2409125,-70.1360827
1561,17:45:00,-20.2139934,-70.1485311
1563,18:40:00,-20.2222954,-70.1424621
1565,18:00:00,-20.2217183,-70.1444324
1569,17:00:00,-20.2403508,-70.1374555
1573,14:15:00,-20.223518,-70.1509528
1580,17:30:00,-20.2441837,-70.1409449
1583,18:50:00,-20.2363799,-70.1392149
1586,14:00:00,-20.2562087,-70.1334456
1587,15:30:00,-20.2080995,-70.1297933
1590,12:49:00,-20.2206303,-70.146763
1591,13:10:00,-20.245836,-70.1401573
1593,17:40:00,-20.2153604,-70.155796
1601,16:00:00,-20.2111906,-70.1384119
1602,13:30:00,-20.2137936,-70.1449128
1603,15:15:00,-20.2805277,-70.1243896
1604,16:00:00,-20.2393267,-70.1381616
1609,17:55:00,-20.2224134,-70.1492067
1611,16:15:00,-20.2564664,-70.1251569
1618,12:50:00,-20.2777582,-70.0907546
1619,17:40:00,-20.2397719,-70.1392352
1624,15:19:00,-20.218113,-70.1540849
1626,17:45:00,-20.2534583,-70.133197
1627,16:15:00,-20.2409125,-70.1360827
1630,18:30:00,-20.2128413,-70.1440078
1632,17:35:00,-20.2201278,-70.1361812
1633,15:00:00,-20.21275,-70.14453
1634,17:20:00,-20.2907061,-70.1244951
1635,15:50:00,-20.2173817,-70.1496623
1640,13:30:00,-20.2397183,-70.1425455
1641,18:20:00,-20.2123609,-70.1461272
1642,15:40:00,-20.2197049,-70.1437707
1646,17:50:00,-20.2278116,-70.1373664
1651,15:00:00,-20.248795,-70.1299637
1656,18:30:00,-20.2214783,-70.149117
1657,12:50:00,-20.2142522,-70.1534914
1660,15:00:00,-20.2208923,-70.1421601
1661,15:15:00,-20.2445158,-70.131685
1662,18:00:00,-20.2140487,-70.1493389
1663,14:15:00,-20.2141015,-70.1471935
1664,16:20:00,-20.2160359,-70.1465023
1665,14:00:00,-20.2520595,-70.1267483
1667,14:40:00,-20.2925447,-70.1255983
1670,15:00:00,-20.2634763,-70.0830615
1675,18:30:00,-20.2812046,-70.1008192
1676,12:45:00,-20.2445158,-70.131685
1677,16:00:00,-20.21523,-70.151392
1679,12:30:00,-20.2790086,-70.0899904
1680,16:30:00,-20.2686722,-70.1049169
1682,18:00:00,-20.2859823,-70.0917878
1683,15:15:00,-20.2638025,-70.098587
1687,18:00:00,-20.2416778,-70.1441063
1688,15:15:00,-20.2272004,-70.1429255
1689,17:30:00,-20.2369696,-70.1491043
1690,13:10:00,-20.2297799,-70.1307042
1693,17:40:00,-20.238604,-70.1427771
1695,18:40:00,-20.2187327,-70.1453448
1696,16:10:00,-20.2174267,-70.1408245
1698,15:15:00,-20.2190716,-70.1393305
1700,16:45:00,-20.2335522,-70.1282236
1703,16:45:00,-20.2889864,-70.1061976
1704,13:10:00,-20.2384295,-70.1348415
1705,18:00:00,-20.2416754,-70.1438746
1706,16:30:00,-20.2295652,-70.1467788
1707,13:20:00,-20.2021534,-70.1324182
1708,15:10:00,-20.2409532,-70.1449725
1710,12:09:00,-20.2225525,-70.1483733
1711,12:30:00,-20.2489683,-70.1278562
1713,14:45:00,-20.2484469,-70.1381101
1714,16:20:00,-20.2150839,-70.1456348
1723,18:30:00,-20.238604,-70.1427771
1724,14:00:00,-20.2329027,-70.133599
1726,16:30:00,-20.2141572,-70.1548644
1727,16:20:00,-20.238243,-70.1441106
1728,19:00:00,-20.263087,-70.1244291
1729,19:00:00,-20.2674658,-70.1299025
1731,18:00:00,-20.2959122,-70.1283199
1732,15:30:00,-20.2137936,-70.1449128
1733,13:55:00,-20.2178506,-70.1419968
1740,18:40:00,-20.2278346,-70.136846
1741,12:30:00,-20.2174291,-70.1503467
1742,12:30:00,-20.2319768,-70.1471435
1744,14:00:00,-20.2187327,-70.1453448
1746,14:10:00,-20.232554,-70.141748
1747,12:50:00,-20.250454,-70.1271709
1754,16:00:00,-20.2366181,-70.1418462
1755,13:30:00,-20.2441837,-70.1409449
1756,15:53:00,-20.2137936,-70.1449128
1757,18:45:00,-20.2178506,-70.1419968
1759,15:00:00,-20.2806769,-70.1037814
1761,16:00:00,-20.2736121,-70.0917381
1762,13:05:00,-20.2201278,-70.1361812
1763,18:25:00,-20.2431573,-70.1421653
1765,13:55:00,-20.2139981,-70.1493062
1766,12:40:00,-20.2245126,-70.1445436
1769,17:30:00,-20.2174291,-70.1503467
1773,15:10:00,-20.2485799,-70.1307633
1774,14:30:00,-20.2777571,-70.1048131
1776,16:34:00,-20.2868313,-70.1029781
1779,14:10:00,-20.2130845,-70.1534748
1780,15:45:00,-20.214737,-70.1498031
1783,14:30:00,-20.2233175,-70.1497215
1787,18:00:00,-20.2777567,-70.0841817
1791,16:45:00,-20.2889864,-70.1061976
1793,12:55:00,-20.2416754,-70.1438746
1795,14:00:00,-20.2464764,-70.1283501
1796,16:00:00,-20.2310856,-70.1281566
1797,16:30:00,-20.2186091,-70.1356109
1798,14:00:00,-20.2464827,-70.1331834
1800,17:55:00,-20.2167759,-70.1474073
1803,16:10:00,-20.2133042,-70.1521666
1804,13:10:00,-20.2186406,-70.1475157
1805,17:30:00,-20.2330181,-70.1378338
1807,13:30:00,-20.2145966,-70.1428339
1808,15:50:00,-20.2353319,-70.1507767
1809,18:43:00,-20.2110211,-70.136352
1811,14:19:00,-20.2455012,-70.1390901
1815,12:30:00,-20.2099445,-70.1398778
1816,12:30:00,-20.2335869,-70.1361448
1817,16:30:00,-20.2683012,-70.1264051
1818,15:00:00,-20.2736712,-70.125287
1819,16:35:00,-20.2197336,-70.1431759
1827,16:15:00,-20.212132,-70.1522652
1829,18:00:00,-20.2310592,-70.1313577
1833,18:55:00,-20.240018,-70.1386867
1836,13:25:00,-20.2616614,-70.129137
1840,14:05:00,-20.2684411,-70.1263706
1844,14:00:00,-20.2289498,-70.1369628
1845,16:30:00,-20.2441837,-70.1409449
1850,13:15:00,-20.2329027,-70.133599
1851,18:00:00,-20.2290311,-70.135502
1855,16:00:00,-20.22408,-70.1460078
1864,13:30:00,-20.2175143,-70.1487674
1867,14:50:00,-20.2608584,-70.1276117
1869,15:00:00,-20.2248356,-70.1380641
1872,16:30:00,-20.2868313,-70.1029781
1874,18:10:00,-20.2942318,-70.1023919
1876,14:30:00,-20.215056,-70.1472028
1877,18:30:00,-20.2442901,-70.1294973
1879,15:00:00,-20.2464764,-70.1283501
1883,14:00:00,-20.2417381,-70.1341018
1886,14:55:00,-20.2821489,-70.0782169
1888,17:40:00,-20.2416778,-70.1441063
1889,16:45:00,-20.2392669,-70.132404
1892,13:00:00,-20.2342714,-70.13108
1893,14:10:00,-20.2853768,-70.1249998
1894,12:30:00,-20.2285882,-70.144682
1895,18:10:00,-20.2186091,-70.1356109
1898,14:10:00,-20.2102464,-70.1470156
1900,17:45:00,-20.2067534,-70.1452669
1902,16:40:00,-20.2757071,-70.1072112
1905,14:20:00,-20.2335522,-70.1282236
1909,12:30:00,-20.2847174,-70.1022289
1911,14:30:00,-20.2697694,-70.1037044
1915,16:00:00,-20.2616614,-70.129137
1920,14:00:00,-20.2118637,-70.1448168
1924,15:20:00,-20.2141,-70.1524
1929,17:20:00,-20.2441837,-70.1409449
1931,15:00:00,-20.2610276,-70.0965635
1939,12:50:00,-20.2243124,-70.149352
1940,16:50:00,-20.2144567,-70.1441315
1942,18:10:00,-20.2441837,-70.1409449
1945,19:00:00,-20.2175143,-70.1487674
1946,15:00:00,-20.2232899,-70.1505932
1952,15:01:00,-20.2108386,-70.1483817
1953,15:00:00,-20.2626293,-70.1031182
1959,13:30:00,-20.2897322,-70.1039479
1964,15:05:00,-20.2957076,-70.1062929
1965,12:30:00,-20.2441837,-70.1409449
1967,15:30:00,-20.2685026,-70.1293773
1974,19:00:00,-20.2727783,-70.1014621
1976,16:30:00,-20.2473983,-70.1288965
1977,14:30:00,-20.2440011,-70.1407861
1979,16:00:00,-20.225704,-70.143032
1981,18:10:00,-20.2826321,-70.1024514
1986,15:20:00,-20.2214154,-70.1496157
1990,17:00:00,-20.2145434,-70.1528088
1994,14:30:00,-20.2131798,-70.1528114
1996,16:30:00,-20.215546,-70.1390644
2001,13:50:00,-20.2542691,-70.1314071
2002,18:45:00,-20.2191966,-70.1529769
2003,16:25:00,-20.2115499,-70.1491714
2005,15:00:00,-20.2213589,-70.1504909
2008,19:00:00,-20.2403508,-70.1374555
2010,14:00:00,-20.2181824,-70.1391352
2012,17:15:00,-20.2284719,-70.1472381
2017,12:30:00,-20.215546,-70.1390644
2018,15:15:00,-20.247585,-70.1383942
2019,13:00:00,-20.2158858,-70.1514135
2020,14:30:00,-20.2467593,-70.1310785
2021,14:20:00,-20.2254732,-70.1318466
2022,15:15:00,-20.2625059,-70.130789
2023,14:30:00,-20.2932536,-70.1057988
2025,15:55:00,-20.2186578,-70.1466761
2031,17:30:00,-20.239015,-70.14459
2032,12:15:00,-20.2486089,-70.1382111
2033,16:00:00,-20.2468369,-70.1329274
2034,16:35:00,-20.2206303,-70.146763
2035,15:30:00,-20.2266262,-70.144441
2040,17:30:00,-20.2720208,-70.0923253
2042,15:30:00,-20.2348731,-70.143627
2045,18:30:00,-20.2161356,-70.1435283
2047,16:45:00,-20.2234394,-70.1477687
2054,17:30:00,-20.2208235,-70.1432206
2057,13:00:00,-20.2671374,-70.1237886
2059,19:00:00,-20.2049594,-70.1369206
2063,15:30:00,-20.2416971,-70.1432156
2066,13:45:00,-20.2960452,-70.1030738
2072,14:00:00,-20.2111362,-70.1404488
2073,16:40:00,-20.2301432,-70.1411798
2074,12:30:00,-20.2307248,-70.1356851
2076,19:00:00,-20.2147521,-70.1399891
2079,15:50:00,-20.2232761,-70.1513672
2082,15:50:00,-20.2177736,-70.143625
2084,18:00:00,-20.2859823,-70.0917878
2085,12:50:00,-20.2726303,-70.1263091
2086,18:00:00,-20.2137936,-70.1449128
2096,12:20:00,-20.239734,-70.1466694
2100,18:15:00,-20.2626251,-70.1247655
2101,17:30:00,-20.2303557,-70.138964
2102,13:00:00,-20.251484,-70.099518
2103,15:00:00,-20.299633,-70.108345
2104,19:00:00,-20.259193,-70.104507
2105,18:00:00,-20.274246,-70.108017
2108,13:30:00,-20.269693,-70.102371
2109,17:50:00,-20.27817,-70.107918
2113,13:50:00,-20.251015,-70.108681
2118,17:00:00,-20.289265,-70.106407
2128,12:30:00,-20.26569,-70.102562
2132,15:00:00,-20.25565,-70.106949
2135,13:00:00,-20.25565,-70.106949
2136,16:00:00,-20.2649,-70.102364
2138,18:45:00,-20.264408,-70.100739
2140,13:45:00,-20.266951,-70.10437
2141,14:30:00,-20.257694,-70.099876
2142,17:45:00,-20.259041,-70.098602
2145,15:15:00,-20.277346,-70.099106
2147,18:50:00,-20.29249,-70.096092
2148,15:30:00,-20.282463,-70.086067
2149,16:30:00,-20.282408,-70.086098
2151,15:05:00,-20.276396,-70.107445
2152,18:18:00,-20.244202,-70.093277
2157,14:30:00,-20.274843,-70.097366
2158,17:00:00,-20.258322,-70.104683
2163,13:00:00,-20.256832,-70.106003
2165,13:00:00,-20.25948,-70.104065
2166,14:25:00,-20.263803,-70.098587
2167,15:20:00,-20.259933,-70.103233
2169,15:30:00,-20.25992,-70.103699
2174,16:05:00,-20.292538,-70.10157
2177,17:15:00,-20.277927,-70.102333
2182,12:25:00,-20.283043,-70.101021
2183,16:45:00,-20.283043,-70.101021
2184,16:10:00,-20.290646,-70.092285
2185,15:00:00,-20.290043,-70.103081
2187,18:10:00,-20.25565,-70.106949
2189,16:30:00,-20.25565,-70.106949
2194,15:30:00,-20.296564,-70.106621
2195,15:15:00,-20.245859,-70.100243
2205,17:00:00,-20.280678,-70.103783
2208,16:40:00,-20.294483,-70.102615
2212,18:00:00,-20.280054,-70.100754
2213,18:55:00,-20.280054,-70.100754
2216,16:25:00,-20.284548,-70.103172
2220,13:15:00,-20.270105,-70.103142
2222,18:30:00,-20.270641,-70.109699
2224,15:40:00,-20.267514,-70.109721
2225,18:00:00,-20.291613,-70.10871
2231,15:30:00,-20.287916,-70.103432
2240,15:30:00,-20.276985,-70.100357
2241,17:40:00,-20.270857,-70.102364
2249,18:00:00,-20.296455,-70.104027
2252,12:40:00,-20.246885,-70.125084
2253,17:40:00,-20.246885,-70.125084
2255,18:00:00,-20.280746,-70.104507
2256,12:28:00,-20.280746,-70.104507
2258,13:30:00,-20.280746,-70.104507
2260,14:50:00,-20.28396,-70.104408
2264,16:25:00,-20.293665,-70.105553
2269,13:40:00,-20.2812046,-70.1008192
2270,12:30:00,-20.2812046,-70.1008192
2271,15:00:00,-20.2812046,-70.1008192
2272,13:30:00,-20.2812046,-70.1008192
2274,15:40:00,-20.2812046,-70.1008192
2276,14:30:00,-20.258314,-70.104759
2277,15:45:00,-20.271723,-70.103302
2283,13:15:00,-20.277615,-70.098686
2286,18:45:00,-20.277758,-70.104813
2288,15:55:00,-20.273478,-70.105858
2290,14:05:00,-20.273478,-70.105858
2292,12:50:00,-20.26816,-70.096024
2296,16:30:00,-20.26816,-70.096024
2297,13:30:00,-20.26816,-70.096024
2298,17:40:00,-20.26816,-70.096024
2303,15:15:00,-20.287924,-70.103264
2306,18:00:00,-20.293127,-70.105194
2310,17:00:00,-20.280664,-70.100243
2311,17:00:00,-20.246689,-70.098557
2314,15:45:00,-20.270144,-70.10849
2315,17:00:00,-20.264629,-70.106117
2317,17:33:00,-20.263357,-70.09903
2324,19:00:00,-20.259993,-70.074936
2329,13:20:00,-20.265884,-70.102242
2334,12:30:00,-20.268295,-70.104614
2335,12:25:00,-20.263975,-70.099152
2336,13:05:00,-20.264292,-70.099564
2337,13:45:00,-20.264618,-70.100548
2340,16:15:00,-20.262035,-70.096123
2342,19:00:00,-20.262035,-70.096123
2344,15:15:00,-20.260735,-70.094162
2346,18:30:00,-20.266619,-70.102859
2347,13:00:00,-20.266619,-70.102859
2349,18:15:00,-20.270466,-70.107018
2350,15:30:00,-20.270466,-70.107018
2352,14:22:00,-20.270264,-70.106873
2353,13:30:00,-20.270264,-70.106873
2355,12:20:00,-20.270264,-70.106873
2358,12:20:00,-20.267864,-70.101089
2359,15:30:00,-20.267864,-70.101089
2364,15:30:00,-20.271467,-70.104568
2365,15:40:00,-20.271467,-70.104568
2367,17:47:00,-20.270035,-70.109894
2369,13:15:00,-20.270035,-70.109894
2370,16:00:00,-20.273611,-70.099068
2372,17:10:00,-20.273611,-70.099068
2380,17:20:00,-20.261261,-70.101784
2382,12:15:00,-20.261261,-70.101784
2383,14:30:00,-20.269848,-70.101524
2391,17:00:00,-20.252947,-70.105019
2392,12:10:00,-20.252947,-70.105019
2393,18:00:00,-20.268381,-70.104782
2394,15:30:00,-20.2784,-70.081261
2397,15:30:00,-20.271742,-70.102173
2399,17:50:00,-20.281506,-70.084686
2404,13:55:00,-20.265245,-70.098457
2405,16:30:00,-20.265245,-70.098457
2406,13:00:00,-20.265245,-70.098457
2412,14:55:00,-20.278824,-70.090103
2413,15:30:00,-20.276056,-70.093933
2414,13:30:00,-20.284765,-70.094826
2415,13:15:00,-20.278334,-70.093498
2417,12:45:00,-20.27879,-70.093582
2419,14:15:00,-20.277069,-70.107605
2427,16:50:00,-20.21566,-70.150642
2429,16:30:00,-20.217361,-70.143883
2431,15:15:00,-20.228279,-70.146996
2432,16:00:00,-20.216755,-70.146568
2436,18:00:00,-20.216206,-70.152962
2440,12:30:00,-20.209892,-70.143768
2444,16:15:00,-20.215019,-70.143997
2447,13:00:00,-20.230433,-70.138702
2451,15:00:00,-20.231342,-70.145966
2454,13:15:00,-20.260342,-70.132309
2455,14:25:00,-20.231699,-70.145851
2458,16:55:00,-20.233389,-70.146065
2463,13:30:00,-20.232222,-70.145477
2464,14:20:00,-20.205969,-70.143044
2472,13:25:00,-20.234823,-70.146561
2474,17:40:00,-20.247585,-70.138397
2475,17:50:00,-20.204725,-70.141907
2476,16:15:00,-20.222605,-70.152168
2481,12:51:00,-20.234823,-70.146561
2484,13:45:00,-20.217627,-70.154945
2485,16:10:00,-20.241076,-70.144554
2488,14:30:00,-20.220268,-70.147484
2489,14:00:00,-20.21907,-70.1474
2491,13:00:00,-20.218748,-70.142509
2492,12:47:00,-20.217279,-70.154976
2494,19:00:00,-20.219254,-70.137787
2495,12:45:00,-20.218191,-70.154808
2496,15:30:00,-20.232143,-70.134361
2498,16:00:00,-20.236586,-70.134232
2505,17:10:00,-20.239813,-70.129318
2506,13:20:00,-20.224415,-70.148964
2507,18:30:00,-20.262968,-70.125122
2513,15:55:00,-20.229273,-70.1437
2514,18:30:00,-20.214979,-70.142693
2517,13:33:00,-20.231001,-70.138153
2519,17:00:00,-20.278133,-70.124413
2520,18:00:00,-20.278,-70.12442
2526,17:30:00,-20.245913,-70.126091
2533,17:48:00,-20.210104,-70.149643
2536,17:00:00,-20.236626,-70.148903
2538,18:00:00,-20.266466,-70.126068
2539,18:10:00,-20.257832,-70.132477
2541,18:25:00,-20.228201,-70.136444
2543,17:30:00,-20.214289,-70.135956
2544,12:50:00,-20.229359,-70.137573
2545,12:30:00,-20.229359,-70.137573
2547,16:00:00,-20.214914,-70.157059
2549,12:45:00,-20.234873,-70.143623
2550,12:10:00,-20.234873,-70.143623
2552,15:30:00,-20.239304,-70.144936
2553,12:45:00,-20.239016,-70.144592
2554,15:59:00,-20.212608,-70.138603
2557,17:00:00,-20.230949,-70.142075
2558,19:00:00,-20.239304,-70.144936
2563,12:30:00,-20.230949,-70.142075
2564,18:10:00,-20.236765,-70.143486
2565,15:30:00,-20.234873,-70.143623
2568,18:45:00,-20.233454,-70.141968
2571,18:00:00,-20.234873,-70.143623
2573,12:45:00,-20.228203,-70.140221
2575,18:00:00,-20.234873,-70.143623
2576,13:40:00,-20.209978,-70.156517
2578,14:20:00,-20.251219,-70.134109
2584,18:50:00,-20.215561,-70.144981
2588,13:00:00,-20.272299,-70.128517
2589,16:45:00,-20.262625,-70.124763
2590,13:50:00,-20.272299,-70.128517
2594,15:30:00,-20.272299,-70.128517
2596,14:00:00,-20.272299,-70.128517
2598,16:00:00,-20.262625,-70.124763
2599,13:30:00,-20.272299,-70.128517
2600,16:00:00,-20.271532,-70.126015
2606,18:10:00,-20.243862,-70.126099
2611,16:10:00,-20.237736,-70.135773
2612,16:45:00,-20.236654,-70.141708
2614,16:30:00,-20.225784,-70.139282
2615,15:00:00,-20.225849,-70.140244
2619,16:40:00,-20.250296,-70.126274
2620,17:10:00,-20.251888,-70.125656
2629,14:00:00,-20.224577,-70.138947
2634,16:45:00,-20.210955,-70.135834
2635,14:00:00,-20.209742,-70.130905
2637,14:10:00,-20.219862,-70.142349
2640,19:00:00,-20.238262,-70.133911
2641,18:00:00,-20.238262,-70.133911
2643,17:20:00,-20.210676,-70.137474
2645,16:35:00,-20.204823,-70.136589
2646,12:43:00,-20.204823,-70.136589
2647,18:00:00,-20.204823,-70.136589
2648,15:00:00,-20.204823,-70.136589
2649,18:00:00,-20.204823,-70.136589
2653,16:00:00,-20.261431,-70.12883
2658,15:50:00,-20.219971,-70.151657
2659,12:10:00,-20.217463,-70.1437
2660,14:45:00,-20.242386,-70.138092
2661,13:20:00,-20.237743,-70.136597
2662,17:15:00,-20.215643,-70.154099
2663,15:00:00,-20.213629,-70.139664
2668,18:30:00,-20.251709,-70.132355
2669,18:30:00,-20.253984,-70.127815
2671,18:15:00,-20.249699,-70.134918
2673,14:50:00,-20.227694,-70.131989
2674,16:30:00,-20.227859,-70.131737
2675,13:51:00,-20.227859,-70.131737
2678,14:24:00,-20.229433,-70.131912
2679,15:30:00,-20.227859,-70.131737
2682,12:30:00,-20.229433,-70.131912
2686,15:00:00,-20.248125,-70.13102
2688,14:00:00,-20.254292,-70.129272
2691,14:00:00,-20.255077,-70.131409
2692,12:30:00,-20.240898,-70.134445
2696,18:25:00,-20.230705,-70.135689
2697,14:00:00,-20.231283,-70.135849
2699,16:00:00,-20.23694,-70.136429
2700,17:00:00,-20.232052,-70.135826
2702,18:30:00,-20.240898,-70.134445
2704,15:00:00,-20.252865,-70.131874
2707,12:48:00,-20.214279,-70.134789
2708,15:30:00,-20.214315,-70.135414
2709,18:00:00,-20.213804,-70.146065
2712,14:30:00,-20.210978,-70.14959
2717,14:30:00,-20.213217,-70.131752
2720,13:00:00,-20.212839,-70.132965
2722,12:20:00,-20.237719,-70.144226
2723,18:20:00,-20.23634,-70.146652
2725,12:15:00,-20.263531,-70.12207
2728,14:55:00,-20.214148,-70.147926
2732,14:50:00,-20.269291,-70.12635
2733,18:15:00,-20.215143,-70.146049
2737,16:25:00,-20.231548,-70.134483
2744,12:32:00,-20.213511,-70.141586
2746,15:41:00,-20.217386,-70.149666
2747,15:00:00,-20.217928,-70.148888
2748,16:20:00,-20.216017,-70.148827
2749,12:45:00,-20.215635,-70.153313
2750,15:00:00,-20.217598,-70.135895
2752,19:00:00,-20.212658,-70.133438
2754,17:45:00,-20.217251,-70.14119
2755,14:50:00,-20.217251,-70.14119
2756,16:20:00,-20.209305,-70.151505
2757,17:30:00,-20.209227,-70.14016
2759,14:25:00,-20.223667,-70.14183
2761,18:00:00,-20.215418,-70.141052
2763,19:00:00,-20.217897,-70.141235
2764,17:45:00,-20.217897,-70.141235
2765,17:15:00,-20.273417,-70.125481
2772,16:35:00,-20.236618,-70.141846
2776,15:23:00,-20.236465,-70.150139
2777,16:30:00,-20.205683,-70.134094
2778,18:00:00,-20.213566,-70.151367
2779,12:46:00,-20.216776,-70.147408
2783,14:00:00,-20.217117,-70.142982
2788,15:20:00,-20.217392,-70.139183
2793,16:40:00,-20.217201,-70.141953
2794,13:45:00,-20.215363,-70.150726
2795,13:00:00,-20.216343,-70.148697
2796,17:30:00,-20.216343,-70.148697
2797,17:30:00,-20.216343,-70.148697
2798,17:50:00,-20.216343,-70.148697
2800,12:45:00,-20.218658,-70.146675
2801,16:30:00,-20.218658,-70.146675
2804,13:30:00,-20.209507,-70.145737
2805,18:45:00,-20.221601,-70.146812
2806,17:00:00,-20.221601,-70.146812
2809,13:30:00,-20.226391,-70.147102
2813,17:10:00,-20.223471,-70.146935
2814,18:50:00,-20.223471,-70.146935
2815,18:25:00,-20.220631,-70.146767
2817,14:15:00,-20.220631,-70.146767
2818,17:10:00,-20.220631,-70.146767
2819,17:00:00,-20.220631,-70.146767
2820,12:10:00,-20.21748,-70.146416
2822,18:45:00,-20.21373,-70.146255
2823,18:00:00,-20.21373,-70.146255
2826,13:00:00,-20.21373,-70.146255
2827,19:00:00,-20.210918,-70.145912
2830,14:15:00,-20.21763,-70.146599
2832,16:00:00,-20.211788,-70.152855
2834,17:30:00,-20.218283,-70.152939
2837,17:00:00,-20.218283,-70.152939
2838,18:30:00,-20.212118,-70.152802
2844,17:30:00,-20.220264,-70.153008
2845,13:00:00,-20.220264,-70.153008
2847,13:37:00,-20.212612,-70.152817
2848,12:30:00,-20.212612,-70.152817
2849,13:00:00,-20.213181,-70.152809
2851,13:00:00,-20.215876,-70.152824
2854,13:55:00,-20.218796,-70.14431
2855,18:00:00,-20.218796,-70.14431
2856,16:50:00,-20.221718,-70.144432
2859,13:50:00,-20.223557,-70.144501
2862,13:20:00,-20.212841,-70.144005
2867,17:20:00,-20.217749,-70.144234
2868,13:50:00,-20.210323,-70.143867
2869,16:30:00,-20.2248356,-70.1380641
2871,17:55:00,-20.2248356,-70.1380641
2874,13:30:00,-20.2248356,-70.1380641
2877,15:15:00,-20.224836,-70.138062
2878,14:10:00,-20.224836,-70.138062
2884,16:30:00,-20.22382,-70.137955
2888,14:00:00,-20.215681,-70.136963
2891,12:20:00,-20.219336,-70.137207
2897,18:00:00,-20.294172,-70.128021
2898,12:30:00,-20.222605,-70.152168
2900,14:15:00,-20.22529,-70.149551
2901,16:00:00,-20.226679,-70.148285
2902,15:00:00,-20.220387,-70.150444
2904,17:10:00,-20.207956,-70.14991
2906,12:05:00,-20.212622,-70.150223
2907,14:00:00,-20.212622,-70.150223
2908,18:50:00,-20.214777,-70.150269
2910,15:15:00,-20.217428,-70.150345
2911,18:20:00,-20.20344,-70.135773
2912,15:00:00,-20.20344,-70.135773
2913,15:00:00,-20.20344,-70.135773
2914,17:00:00,-20.204973,-70.135742
2919,18:10:00,-20.220905,-70.134964
2923,14:50:00,-20.216255,-70.140099
2924,16:05:00,-20.211113,-70.139946
2927,14:30:00,-20.217943,-70.140236
2933,12:20:00,-20.2139215,-70.1513663
2934,18:30:00,-20.2139215,-70.1513663
2938,14:40:00,-20.217333,-70.151482
2939,15:00:00,-20.216541,-70.151451
2941,18:40:00,-20.258295,-70.129128
2943,14:44:00,-20.211052,-70.14315
2944,14:00:00,-20.215258,-70.143517
2946,13:15:00,-20.217773,-70.143623
2949,17:10:00,-20.208622,-69.795692
2952,15:33:00,-20.236465,-70.136055
2953,14:30:00,-20.236419,-70.136059
2955,15:05:00,-20.236419,-70.136059
2956,15:40:00,-20.236419,-70.136059
2959,14:50:00,-20.236419,-70.136059
2962,15:00:00,-20.240351,-70.137459
2963,18:40:00,-20.240351,-70.137459
2966,17:50:00,-20.2137321,-70.1532418
2970,15:15:00,-20.248976,-70.132622
2973,18:15:00,-20.24292,-70.139435
2978,15:00:00,-20.251677,-70.131805
2980,13:30:00,-20.251677,-70.131805
2981,18:20:00,-20.251677,-70.131805
2982,17:40:00,-20.251677,-70.131805
2983,16:40:00,-20.251677,-70.131805
2984,15:25:00,-20.251677,-70.131805
2985,16:25:00,-20.25145,-70.131935
2986,17:58:00,-20.250648,-70.135361
2987,12:55:00,-20.247589,-70.135986
2988,12:50:00,-20.252371,-70.127571
2990,18:00:00,-20.253475,-70.129631
2993,17:15:00,-20.253475,-70.129631
2994,17:50:00,-20.253475,-70.129631
3005,14:40:00,-20.23637,-70.146759
3010,16:30:00,-20.246838,-70.132927
3011,14:30:00,-20.246838,-70.132927
3012,17:05:00,-20.246838,-70.132927
3014,14:50:00,-20.257236,-70.130028
3016,12:20:00,-20.241737,-70.134102
3018,16:00:00,-20.241953,-70.134239
3019,12:15:00,-20.241953,-70.134239
3020,16:30:00,-20.241953,-70.134239
3023,19:00:00,-20.227901,-70.13549
3024,16:00:00,-20.227901,-70.13549
3026,19:00:00,-20.227901,-70.13549
3028,13:00:00,-20.218218,-70.13475
