,Horas,LAT,LNG
4802,07:30:00,-20.2800542,-70.1007563
4805,09:20:00,-20.227256,-70.1298393
4810,12:00:00,-20.2104891,-70.1434996
4813,10:59:00,-20.2287626,-70.140574
4814,11:25:00,-20.2647319,-70.1274308
4821,11:40:00,-20.2232899,-70.1505932
4824,10:20:00,-20.2163207,-70.1391357
4835,11:50:00,-20.2683223,-70.1084999
4837,07:50:00,-20.2497169,-70.1274464
4843,10:30:00,-20.2654233,-70.0935039
4846,08:30:00,-20.2626251,-70.1247655
4850,07:45:00,-20.2670356,-70.0953932
4853,11:15:00,-20.2479851,-70.1368551
4854,08:00:00,-20.2429309,-70.1272539
4862,12:00:00,-20.2933424,-70.1078559
4870,09:40:00,-20.2243764,-70.14781
4874,09:15:00,-20.245836,-70.1401573
4881,09:20:00,-20.2417381,-70.1341018
4884,10:00:00,-20.2334817,-70.1379182
4890,09:00:00,-20.2110519,-70.1431517
4892,11:00:00,-20.2132565,-70.150245
4895,09:40:00,-20.2919344,-70.1276743
4901,09:45:00,-20.2626251,-70.1247655
4906,08:25:00,-20.2394749,-70.1403552
4909,08:00:00,-20.2405997,-70.1370252
4912,11:00:00,-20.2156548,-70.1555755
4929,08:00:00,-20.2798693,-70.0940271
4934,08:00:00,-20.2115994,-70.1522793
4941,09:00:00,-20.2324435,-70.135947
4944,09:30:00,-20.2409532,-70.1449725
4945,10:00:00,-20.214656,-70.1418301
4947,10:25:00,-20.2338858,-70.1459262
4954,07:25:00,-20.2263543,-70.1479225
4956,10:50:00,-20.2278732,-70.1309752
4961,08:30:00,-20.2621944,-70.1269978
4970,07:00:00,-20.2800542,-70.1007563
4980,07:30:00,-20.2386682,-70.1296108
4985,07:45:00,-20.2626251,-70.1247655
4986,11:30:00,-20.2205175,-70.1441852
