LAT,LNG,COMUNA,Tipo_Accdt,Fallecidos,Graves,Menos_Grav,Leves,Hora,Año,Fecha,X,Y,COD_REG,FID,CUT,IdAccident
-20.264727,-70.105034,ALTO HOSPICIO,COLISION,0,0,0,2,07:20:00,2019,2019/10/25 00:00:00+00,-70.105034,-20.264727,1,2380,1107,1241075
-20.261261,-70.101784,ALTO HOSPICIO,COLISION,0,0,0,4,17:20:00,2019,2019/03/15 00:00:00+00,-70.101784,-20.261261,1,2381,1107,1178655
-20.261261,-70.101784,ALTO HOSPICIO,COLISION,0,0,0,1,07:20:00,2019,2019/08/16 00:00:00+00,-70.101784,-20.261261,1,2382,1107,1224128
-20.261261,-70.101784,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,0,0,0,0,12:15:00,2019,2019/09/01 00:00:00+00,-70.101784,-20.261261,1,2383,1107,1224175
-20.269848,-70.101524,ALTO HOSPICIO,COLISION,0,0,0,0,14:30:00,2019,2019/03/16 00:00:00+00,-70.101524,-20.269848,1,2384,1107,1179024
-20.269848,-70.101524,ALTO HOSPICIO,ATROPELLO,0,1,0,0,06:30:00,2019,2019/02/14 00:00:00+00,-70.101524,-20.269848,1,2385,1107,1169212
-20.269848,-70.101524,ALTO HOSPICIO,ATROPELLO,0,0,1,0,08:00:00,2019,2019/08/04 00:00:00+00,-70.101524,-20.269848,1,2386,1107,1218774
-20.271244,-70.097382,ALTO HOSPICIO,CHOQUE FRONTAL,0,0,0,0,00:30:00,2019,2019/09/09 00:00:00+00,-70.097382,-20.271244,1,2387,1107,1227557
-20.266012,-70.103622,ALTO HOSPICIO,COLISION,0,0,0,0,09:30:00,2019,2019/11/20 00:00:00+00,-70.103622,-20.266012,1,2388,1107,1245075
-20.245077,-70.095253,ALTO HOSPICIO,COLISION,0,0,1,2,21:40:00,2019,2019/07/22 00:00:00+00,-70.095253,-20.245077,1,2389,1107,1218118
-20.268299,-70.101891,ALTO HOSPICIO,ATROPELLO,0,0,0,1,09:50:00,2019,2019/06/15 00:00:00+00,-70.101891,-20.268299,1,2390,1107,1206233
-20.289232,-70.105392,ALTO HOSPICIO,VOLCADURA,0,0,0,0,05:20:00,2019,2019/08/05 00:00:00+00,-70.105392,-20.289232,1,2391,1107,1219130
-20.252947,-70.105019,ALTO HOSPICIO,COLISION,0,0,0,0,17:00:00,2019,2019/10/10 00:00:00+00,-70.105019,-20.252947,1,2392,1107,1236122
-20.252947,-70.105019,ALTO HOSPICIO,COLISION,0,0,0,0,12:10:00,2019,2019/01/19 00:00:00+00,-70.105019,-20.252947,1,2393,1107,1164367
-20.268381,-70.104782,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,0,0,0,0,18:00:00,2019,2019/01/01 00:00:00+00,-70.104782,-20.268381,1,2394,1107,1158105
-20.2784,-70.081261,ALTO HOSPICIO,COLISION,0,0,0,0,15:30:00,2019,2019/08/04 00:00:00+00,-70.081261,-20.2784,1,2395,1107,1218738
-20.275822,-70.104134,ALTO HOSPICIO,COLISION,0,0,0,2,08:05:00,2019,2019/10/02 00:00:00+00,-70.104134,-20.275822,1,2396,1107,1233297
-20.275091,-70.107323,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,0,0,0,1,05:50:00,2019,2019/05/02 00:00:00+00,-70.107323,-20.275091,1,2397,1107,1194355
-20.271742,-70.102173,ALTO HOSPICIO,COLISION,0,0,0,0,15:30:00,2019,2019/11/24 00:00:00+00,-70.102173,-20.271742,1,2398,1107,1245081
-20.275837,-70.091797,ALTO HOSPICIO,CHOQUE FRONTAL,0,0,0,0,04:50:00,2019,2019/09/19 00:00:00+00,-70.091797,-20.275837,1,2399,1107,1231771
-20.281506,-70.084686,ALTO HOSPICIO,COLISION,0,0,0,1,17:50:00,2019,2019/03/21 00:00:00+00,-70.084686,-20.281506,1,2400,1107,1183204
-20.283064,-70.08741,ALTO HOSPICIO,COLISION,0,0,0,1,22:40:00,2019,2019/04/03 00:00:00+00,-70.08741,-20.283064,1,2401,1107,1183923
-20.283064,-70.08741,ALTO HOSPICIO,CHOQUE FRONTAL,0,0,0,0,04:50:00,2019,2019/09/20 00:00:00+00,-70.08741,-20.283064,1,2402,1107,1231767
-20.283064,-70.08741,ALTO HOSPICIO,CAIDA,0,0,0,1,19:30:00,2019,2019/12/15 00:00:00+00,-70.08741,-20.283064,1,2403,1107,1253393
-20.246689,-70.098557,ALTO HOSPICIO,ATROPELLO,0,0,1,0,07:15:00,2019,2019/10/07 00:00:00+00,-70.098557,-20.246689,1,2404,1107,1234829
-20.265245,-70.098457,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,0,0,0,0,13:55:00,2019,2019/06/17 00:00:00+00,-70.098457,-20.265245,1,2405,1107,1206303
-20.265245,-70.098457,ALTO HOSPICIO,COLISION,0,0,0,0,16:30:00,2019,2019/09/08 00:00:00+00,-70.098457,-20.265245,1,2406,1107,1225176
-20.265245,-70.098457,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,0,0,0,0,13:00:00,2019,2019/07/19 00:00:00+00,-70.098457,-20.265245,1,2407,1107,1213608
-20.265245,-70.098457,ALTO HOSPICIO,CHOQUE FRONTAL,0,0,0,0,20:05:00,2019,2019/03/12 00:00:00+00,-70.098457,-20.265245,1,2408,1107,1178577
-20.27039,-70.102539,ALTO HOSPICIO,COLISION,0,0,0,1,21:45:00,2019,2019/05/13 00:00:00+00,-70.102539,-20.27039,1,2409,1107,1195932
-20.278643,-70.090302,ALTO HOSPICIO,COLISION,0,0,0,1,20:00:00,2019,2019/08/29 00:00:00+00,-70.090302,-20.278643,1,2410,1107,1223721
-20.278824,-70.090103,ALTO HOSPICIO,COLISION,0,0,0,1,19:10:00,2019,2019/04/13 00:00:00+00,-70.090103,-20.278824,1,2411,1107,1192688
-20.278824,-70.090103,ALTO HOSPICIO,COLISION,0,0,0,1,08:30:00,2019,2019/07/27 00:00:00+00,-70.090103,-20.278824,1,2412,1107,1216133
-20.278824,-70.090103,ALTO HOSPICIO,CHOQUE FRENTE/POSTERIOR,0,0,0,0,14:55:00,2019,2019/09/04 00:00:00+00,-70.090103,-20.278824,1,2413,1107,1224454
-20.276056,-70.093933,ALTO HOSPICIO,CHOQUE LADO/LADO,0,0,0,0,15:30:00,2019,2019/01/19 00:00:00+00,-70.093933,-20.276056,1,2414,1107,1164351
-20.284765,-70.094826,ALTO HOSPICIO,COLISION,0,0,0,0,13:30:00,2019,2019/03/06 00:00:00+00,-70.094826,-20.284765,1,2415,1107,1175076
-20.278334,-70.093498,ALTO HOSPICIO,CHOQUE POSTERIOR,0,0,0,0,13:15:00,2019,2019/02/14 00:00:00+00,-70.093498,-20.278334,1,2416,1107,1169173
-20.279625,-70.089447,ALTO HOSPICIO,CHOQUE,0,0,0,1,00:20:00,2019,2019/04/20 00:00:00+00,-70.089447,-20.279625,1,2417,1107,1191006
-20.27879,-70.093582,ALTO HOSPICIO,CHOQUE POSTERIOR,0,0,0,0,12:45:00,2019,2019/01/07 00:00:00+00,-70.093582,-20.27879,1,2418,1107,1160822
-20.27879,-70.093582,ALTO HOSPICIO,COLISION,0,0,0,1,22:10:00,2019,2019/01/21 00:00:00+00,-70.093582,-20.27879,1,2419,1107,1164381
-20.277069,-70.107605,ALTO HOSPICIO,COLISION,0,0,0,0,14:15:00,2019,2019/02/12 00:00:00+00,-70.107605,-20.277069,1,2420,1107,1169148
-20.277069,-70.107605,ALTO HOSPICIO,COLISION,0,0,0,1,21:00:00,2019,2019/06/05 00:00:00+00,-70.107605,-20.277069,1,2421,1107,1202554
-20.277069,-70.107605,ALTO HOSPICIO,COLISION,0,0,0,0,20:00:00,2019,2019/07/11 00:00:00+00,-70.107605,-20.277069,1,2422,1107,1210196
-20.277733,-70.085403,ALTO HOSPICIO,COLISION,0,0,0,0,08:10:00,2019,2019/06/03 00:00:00+00,-70.085403,-20.277733,1,2423,1107,1202515
-20.226942,-70.142159,IQUIQUE,CHOQUE POSTERIOR/FRENTE,0,0,0,0,19:45:00,2019,2019/01/10 00:00:00+00,-70.142159,-20.226942,1,2424,1101,1161022
-20.224365,-70.141693,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,10:45:00,2019,2019/10/08 00:00:00+00,-70.141693,-20.224365,1,2425,1101,1235209
-20.273495,-70.125244,IQUIQUE,ATROPELLO,0,0,0,2,21:30:00,2019,2019/09/08 00:00:00+00,-70.125244,-20.273495,1,2426,1101,1224113
-20.215225,-70.151398,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,21:20:00,2019,2019/06/12 00:00:00+00,-70.151398,-20.215225,1,2427,1101,1204882
-20.21566,-70.150642,IQUIQUE,ATROPELLO,0,0,0,1,16:50:00,2019,2019/05/07 00:00:00+00,-70.150642,-20.21566,1,2428,1101,1196946
-20.216246,-70.149086,IQUIQUE,CHOQUE LADO/POSTERIOR,0,0,0,0,08:30:00,2019,2019/05/09 00:00:00+00,-70.149086,-20.216246,1,2429,1101,1197340
-20.217361,-70.143883,IQUIQUE,CHOQUE POSTERIOR/FRENTE,0,0,0,0,16:30:00,2019,2019/07/31 00:00:00+00,-70.143883,-20.217361,1,2430,1101,1215315
-20.23477,-70.136375,IQUIQUE,CHOQUE,0,0,0,0,04:30:00,2019,2019/07/28 00:00:00+00,-70.136375,-20.23477,1,2431,1101,1213400
-20.228279,-70.146996,IQUIQUE,CHOQUE POSTERIOR/FRENTE,0,0,0,0,15:15:00,2019,2019/02/20 00:00:00+00,-70.146996,-20.228279,1,2432,1101,1170656
-20.216755,-70.146568,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,16:00:00,2019,2019/03/24 00:00:00+00,-70.146568,-20.216755,1,2433,1101,1179241
-20.207878,-70.145378,IQUIQUE,CHOQUE LADO/LADO,0,0,0,0,09:00:00,2019,2019/04/03 00:00:00+00,-70.145378,-20.207878,1,2434,1101,1183526
-20.220215,-70.146835,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,07:45:00,2019,2019/08/29 00:00:00+00,-70.146835,-20.220215,1,2435,1101,1224378
-20.216698,-70.146606,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,07:00:00,2019,2019/11/22 00:00:00+00,-70.146606,-20.216698,1,2436,1101,1247391
-20.216206,-70.152962,IQUIQUE,CHOQUE LADO/LADO,0,0,0,0,18:00:00,2019,2019/03/12 00:00:00+00,-70.152962,-20.216206,1,2437,1101,1176880
-20.220741,-70.152916,IQUIQUE,CHOQUE LADO/LADO,0,0,0,0,09:40:00,2019,2019/05/13 00:00:00+00,-70.152916,-20.220741,1,2438,1101,1198115
-20.21596,-70.152954,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,07:00:00,2019,2019/06/02 00:00:00+00,-70.152954,-20.21596,1,2439,1101,1202873
-20.210417,-70.135353,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,04:35:00,2019,2019/06/23 00:00:00+00,-70.135353,-20.210417,1,2440,1101,1208897
-20.209892,-70.143768,IQUIQUE,COLISION FRONTAL,0,0,0,0,12:30:00,2019,2019/04/12 00:00:00+00,-70.143768,-20.209892,1,2441,1101,1187946
-20.225943,-70.144485,IQUIQUE,CHOQUE POSTERIOR/FRENTE,0,0,0,0,20:10:00,2019,2019/06/29 00:00:00+00,-70.144485,-20.225943,1,2442,1101,1209352
-20.22904,-70.144814,IQUIQUE,COLISION,0,0,0,0,11:30:00,2019,2019/10/01 00:00:00+00,-70.144814,-20.22904,1,2443,1101,1232242
-20.209892,-70.143768,IQUIQUE,COLISION LATERAL,0,0,0,0,11:30:00,2019,2019/10/15 00:00:00+00,-70.143768,-20.209892,1,2444,1101,1236266
-20.215019,-70.143997,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,16:15:00,2019,2019/11/25 00:00:00+00,-70.143997,-20.215019,1,2445,1101,1247415
-20.222832,-70.137718,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,10:30:00,2019,2019/01/20 00:00:00+00,-70.137718,-20.222832,1,2446,1101,1163407
-20.212177,-70.136482,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,01:00:00,2019,2019/04/16 00:00:00+00,-70.136482,-20.212177,1,2447,1101,1189289
-20.230433,-70.138702,IQUIQUE,CHOQUE FRENTE/LADO,0,0,0,0,13:00:00,2019,2019/10/15 00:00:00+00,-70.138702,-20.230433,1,2448,1101,1234619
-20.234823,-70.146561,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,20:20:00,2019,2019/01/02 00:00:00+00,-70.146561,-20.234823,1,2449,1101,1158815
-20.24612,-70.139412,IQUIQUE,CHOQUE,0,0,0,0,03:30:00,2019,2019/08/18 00:00:00+00,-70.139412,-20.24612,1,2450,1101,1218871
-20.230045,-70.145966,IQUIQUE,VOLCADURA,0,0,0,1,08:10:00,2019,2019/08/20 00:00:00+00,-70.145966,-20.230045,1,2451,1101,1219233
-20.231342,-70.145966,IQUIQUE,CHOQUE,0,0,0,0,15:00:00,2019,2019/09/10 00:00:00+00,-70.145966,-20.231342,1,2452,1101,1225156
-20.231342,-70.145966,IQUIQUE,CHOQUE FRONTAL,0,0,0,1,07:00:00,2019,2019/01/13 00:00:00+00,-70.145966,-20.231342,1,2453,1101,1161745
-20.232222,-70.145477,IQUIQUE,COLISION,0,0,0,4,11:55:00,2019,2019/06/02 00:00:00+00,-70.145477,-20.232222,1,2454,1101,1201389
-20.260342,-70.132309,IQUIQUE,COLISION LATERAL,0,0,0,0,13:15:00,2019,2019/10/12 00:00:00+00,-70.132309,-20.260342,1,2455,1101,1234533
-20.231699,-70.145851,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,14:25:00,2019,2019/10/15 00:00:00+00,-70.145851,-20.231699,1,2456,1101,1234624
-20.291304,-70.12822,IQUIQUE,CHOQUE,0,0,0,0,10:00:00,2019,2019/10/18 00:00:00+00,-70.12822,-20.291304,1,2457,1101,1234627
-20.232222,-70.145477,IQUIQUE,COLISION POR ALCANCE,0,0,0,0,11:45:00,2019,2019/11/08 00:00:00+00,-70.145477,-20.232222,1,2458,1101,1239577
-20.233389,-70.146065,IQUIQUE,COLISION LATERAL,0,0,0,1,16:55:00,2019,2019/11/14 00:00:00+00,-70.146065,-20.233389,1,2459,1101,1240438
-20.289164,-70.128014,IQUIQUE,CHOQUE POSTERIOR,0,0,0,0,04:50:00,2019,2019/11/24 00:00:00+00,-70.128014,-20.289164,1,2460,1101,1243002
-20.244049,-70.140579,IQUIQUE,COLISION,0,0,0,0,08:30:00,2019,2019/12/18 00:00:00+00,-70.140579,-20.244049,1,2461,1101,1250789
-20.257078,-70.134018,IQUIQUE,COLISION,0,0,0,0,20:17:00,2019,2019/12/22 00:00:00+00,-70.134018,-20.257078,1,2462,1101,1251333
-20.280857,-70.12767,IQUIQUE,VOLCADURA,0,2,0,1,02:30:00,2019,2019/09/21 00:00:00+00,-70.12767,-20.280857,1,2463,1101,1227068
-20.232222,-70.145477,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,1,0,1,13:30:00,2019,2019/02/06 00:00:00+00,-70.145477,-20.232222,1,2464,1101,1168450
-20.205969,-70.143044,IQUIQUE,COLISION POR ALCANCE,0,0,0,2,14:20:00,2019,2019/02/07 00:00:00+00,-70.143044,-20.205969,1,2465,1101,1168638
-20.260365,-70.132118,IQUIQUE,CHOQUE POSTERIOR/FRENTE,0,0,0,0,06:00:00,2019,2019/02/09 00:00:00+00,-70.132118,-20.260365,1,2466,1101,1168784
-20.280857,-70.12767,IQUIQUE,COLISION POR ALCANCE,0,0,0,0,10:30:00,2019,2019/02/21 00:00:00+00,-70.12767,-20.280857,1,2467,1101,1171027
-20.231663,-70.145844,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,01:10:00,2019,2019/02/22 00:00:00+00,-70.145844,-20.231663,1,2468,1101,1171084
-20.206518,-70.146332,IQUIQUE,ATROPELLO,0,1,0,0,08:30:00,2019,2019/03/04 00:00:00+00,-70.146332,-20.206518,1,2469,1101,1173810
-20.24235,-70.143005,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,04:50:00,2019,2019/03/25 00:00:00+00,-70.143005,-20.24235,1,2470,1101,1179329
-20.239487,-70.146187,IQUIQUE,COLISION POR ALCANCE,0,0,0,0,11:05:00,2019,2019/04/05 00:00:00+00,-70.146187,-20.239487,1,2471,1101,1184167
-20.239986,-70.145798,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,11:15:00,2019,2019/04/06 00:00:00+00,-70.145798,-20.239986,1,2472,1101,1184481
-20.234823,-70.146561,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,13:25:00,2019,2019/04/24 00:00:00+00,-70.146561,-20.234823,1,2473,1101,1193508
-20.291304,-70.12822,IQUIQUE,COLISION LATERAL,0,0,0,1,22:10:00,2019,2019/04/27 00:00:00+00,-70.12822,-20.291304,1,2474,1101,1193826
-20.247585,-70.138397,IQUIQUE,ATROPELLO,0,0,0,1,17:40:00,2019,2019/05/03 00:00:00+00,-70.138397,-20.247585,1,2475,1101,1194028
-20.204725,-70.141907,IQUIQUE,COLISION FRONTAL,0,0,0,0,17:50:00,2019,2019/05/03 00:00:00+00,-70.141907,-20.204725,1,2476,1101,1194027
-20.222605,-70.152168,IQUIQUE,CHOQUE LADO/LADO,0,0,0,0,16:15:00,2019,2019/05/17 00:00:00+00,-70.152168,-20.222605,1,2477,1101,1199712
-20.222357,-70.152908,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,20:50:00,2019,2019/06/03 00:00:00+00,-70.152908,-20.222357,1,2478,1101,1203028
-20.213852,-70.154549,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,22:00:00,2019,2019/06/08 00:00:00+00,-70.154549,-20.213852,1,2479,1101,1203568
-20.231663,-70.145844,IQUIQUE,CHOQUE POSTERIOR/FRENTE,0,0,0,0,20:30:00,2019,2019/06/10 00:00:00+00,-70.145844,-20.231663,1,2480,1101,1204094
-20.24045,-70.145065,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,07:30:00,2019,2019/06/21 00:00:00+00,-70.145065,-20.24045,1,2481,1101,1208839
-20.234823,-70.146561,IQUIQUE,CHOQUE,0,0,0,0,12:51:00,2019,2019/08/02 00:00:00+00,-70.146561,-20.234823,1,2482,1101,1215815
-20.288185,-70.12661,IQUIQUE,CHOQUE POSTERIOR/FRENTE,0,0,0,0,02:50:00,2019,2019/10/14 00:00:00+00,-70.12661,-20.288185,1,2483,1101,1236071
-20.222357,-70.152908,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,01:50:00,2019,2019/10/27 00:00:00+00,-70.152908,-20.222357,1,2484,1101,1237520
-20.217627,-70.154945,IQUIQUE,ATROPELLO,0,0,0,1,13:45:00,2019,2019/12/05 00:00:00+00,-70.154945,-20.217627,1,2485,1101,1249857
-20.241076,-70.144554,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,16:10:00,2019,2019/12/17 00:00:00+00,-70.144554,-20.241076,1,2486,1101,1253909
-20.216599,-70.156738,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,07:00:00,2019,2019/05/11 00:00:00+00,-70.156738,-20.216599,1,2487,1101,1197920
-20.208597,-70.134117,IQUIQUE,COLISION POR ALCANCE,0,0,0,1,20:30:00,2019,2019/05/24 00:00:00+00,-70.134117,-20.208597,1,2488,1101,1200161
-20.220268,-70.147484,IQUIQUE,CHOQUE POSTERIOR/FRENTE,0,0,0,0,14:30:00,2019,2019/11/19 00:00:00+00,-70.147484,-20.220268,1,2489,1101,1245737
-20.21907,-70.1474,IQUIQUE,ATROPELLO,0,0,0,0,14:00:00,2019,2019/08/06 00:00:00+00,-70.1474,-20.21907,1,2490,1101,1216385
-20.223909,-70.147865,IQUIQUE,CHOQUE,0,0,0,0,06:50:00,2019,2019/09/08 00:00:00+00,-70.147865,-20.223909,1,2491,1101,1226478
-20.218748,-70.142509,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,13:00:00,2019,2019/08/16 00:00:00+00,-70.142509,-20.218748,1,2492,1101,1223422
-20.217279,-70.154976,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,12:47:00,2019,2019/05/28 00:00:00+00,-70.154976,-20.217279,1,2493,1101,1200539
-20.218761,-70.14328,IQUIQUE,COLISION POR ALCANCE,0,0,0,0,09:55:00,2019,2019/08/01 00:00:00+00,-70.14328,-20.218761,1,2494,1101,1215323
-20.219254,-70.137787,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,19:00:00,2019,2019/09/16 00:00:00+00,-70.137787,-20.219254,1,2495,1101,1229893
-20.218191,-70.154808,IQUIQUE,CHOQUE LADO/LADO,0,0,0,0,12:45:00,2019,2019/11/18 00:00:00+00,-70.154808,-20.218191,1,2496,1101,1245732
-20.232143,-70.134361,IQUIQUE,COLISION POR ALCANCE,0,0,0,0,15:30:00,2019,2019/10/12 00:00:00+00,-70.134361,-20.232143,1,2497,1101,1234536
-20.212282,-70.147049,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,23:10:00,2019,2019/09/29 00:00:00+00,-70.147049,-20.212282,1,2498,1101,1232088
-20.236586,-70.134232,IQUIQUE,CHOQUE,0,0,0,0,16:00:00,2019,2019/11/19 00:00:00+00,-70.134232,-20.236586,1,2499,1101,1241806
-20.268623,-70.12928,IQUIQUE,CHOQUE POSTERIOR,0,0,0,0,06:30:00,2019,2019/06/01 00:00:00+00,-70.12928,-20.268623,1,2500,1101,1201816
-20.263147,-70.12542,IQUIQUE,CHOQUE POSTERIOR/LADO,0,0,0,0,01:38:00,2019,2019/04/20 00:00:00+00,-70.12542,-20.263147,1,2501,1101,1192553
-20.236153,-70.148842,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,04:15:00,2019,2019/08/09 00:00:00+00,-70.148842,-20.236153,1,2502,1101,1217061
-20.237549,-70.132828,IQUIQUE,CHOQUE,0,0,0,0,06:00:00,2019,2019/09/21 00:00:00+00,-70.132828,-20.237549,1,2503,1101,1227067
-20.240068,-70.129311,IQUIQUE,CHOQUE LATERAL,0,0,0,0,23:00:00,2019,2019/10/26 00:00:00+00,-70.129311,-20.240068,1,2504,1101,1236114
-20.255257,-70.128128,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,23:15:00,2019,2019/05/06 00:00:00+00,-70.128128,-20.255257,1,2505,1101,1196490
-20.239813,-70.129318,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,17:10:00,2019,2019/06/04 00:00:00+00,-70.129318,-20.239813,1,2506,1101,1203462
-20.224415,-70.148964,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,13:20:00,2019,2019/10/14 00:00:00+00,-70.148964,-20.224415,1,2507,1101,1236160
-20.262968,-70.125122,IQUIQUE,CHOQUE,0,0,0,0,18:30:00,2019,2019/06/21 00:00:00+00,-70.125122,-20.262968,1,2508,1101,1205609
-20.259937,-70.125511,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,12:00:00,2019,2019/01/13 00:00:00+00,-70.125511,-20.259937,1,2509,1101,1161692
-20.208107,-70.129669,IQUIQUE,CHOQUE LADO/LADO,0,0,0,0,20:15:00,2019,2019/11/19 00:00:00+00,-70.129669,-20.208107,1,2510,1101,1245735
-20.211409,-70.142624,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,1,10:30:00,2019,2019/03/23 00:00:00+00,-70.142624,-20.211409,1,2511,1101,1179213
-20.222319,-70.143204,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,19:45:00,2019,2019/04/24 00:00:00+00,-70.143204,-20.222319,1,2512,1101,1194052
-20.21497,-70.1427,IQUIQUE,CHOQUE LADO/LADO,0,0,0,0,11:00:00,2019,2019/07/06 00:00:00+00,-70.1427,-20.21497,1,2513,1101,1210545
-20.229273,-70.1437,IQUIQUE,COLISION FRONTAL,0,0,0,0,15:55:00,2019,2019/07/30 00:00:00+00,-70.1437,-20.229273,1,2514,1101,1215198
-20.214979,-70.142693,IQUIQUE,CHOQUE POSTERIOR/FRENTE,0,0,0,0,18:30:00,2019,2019/10/10 00:00:00+00,-70.142693,-20.214979,1,2515,1101,1235652
-20.230627,-70.13472,IQUIQUE,ATROPELLO,1,0,0,0,21:20:00,2019,2019/02/10 00:00:00+00,-70.13472,-20.230627,1,2516,1101,1168354
-20.230799,-70.13475,IQUIQUE,CHOQUE FRONTAL,0,0,0,0,11:50:00,2019,2019/02/11 00:00:00+00,-70.13475,-20.230799,1,2517,1101,1172946
-20.231001,-70.138153,IQUIQUE,COLISION LATERAL,0,0,0,0,13:33:00,2019,2019/08/19 00:00:00+00,-70.138153,-20.231001,1,2518,1101,1223727
-20.278133,-70.124413,IQUIQUE,CHOQUE POSTERIOR,0,0,0,0,20:00:00,2019,2019/12/07 00:00:00+00,-70.124413,-20.278133,1,2519,1101,1248141
-20.278133,-70.124413,IQUIQUE,CHOQUE,0,0,0,0,17:00:00,2019,2019/12/17 00:00:00+00,-70.124413,-20.278133,1,2520,1101,1248390
-20.278,-70.12442,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,1,18:00:00,2019,2019/04/04 00:00:00+00,-70.12442,-20.278,1,2521,1101,1183839
-20.280556,-70.124466,IQUIQUE,COLISION POR ALCANCE,0,0,0,0,20:20:00,2019,2019/07/20 00:00:00+00,-70.124466,-20.280556,1,2522,1101,1213584
-20.235559,-70.13427,IQUIQUE,CHOQUE,0,0,0,0,03:30:00,2019,2019/06/20 00:00:00+00,-70.13427,-20.235559,1,2523,1101,1205034
-20.234285,-70.135201,IQUIQUE,CHOQUE LADO/LADO,0,0,0,0,20:00:00,2019,2019/04/01 00:00:00+00,-70.135201,-20.234285,1,2524,1101,1183327
-20.235813,-70.133652,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,01:15:00,2019,2019/11/01 00:00:00+00,-70.133652,-20.235813,1,2525,1101,1238567
-20.2344,-70.142204,IQUIQUE,CHOQUE FRENTE/LADO,0,0,0,0,20:10:00,2019,2019/05/29 00:00:00+00,-70.142204,-20.2344,1,2526,1101,1200652
-20.245913,-70.126091,IQUIQUE,CHOQUE,0,0,0,0,17:30:00,2019,2019/06/27 00:00:00+00,-70.126091,-20.245913,1,2527,1101,1205769
-20.220856,-70.131981,IQUIQUE,CHOQUE FRENTE/LADO,0,0,0,0,10:30:00,2019,2019/05/15 00:00:00+00,-70.131981,-20.220856,1,2528,1101,1194391
-20.211393,-70.132141,IQUIQUE,CHOQUE LADO/LADO,0,0,0,0,00:20:00,2019,2019/10/13 00:00:00+00,-70.132141,-20.211393,1,2529,1101,1235742
-20.220818,-70.149475,IQUIQUE,CHOQUE FRENTE/POSTERIOR,0,0,0,0,01:19:00,2019,2019/05/13 00:00:00+00,-70.149475,-20.220818,1,2530,1101,1198105
-20.222126,-70.135605,IQUIQUE,COLISION POR ALCANCE,0,0,0,0,08:55:00,2019,2019/04/18 00:00:00+00,-70.135605,-20.222126,1,2531,1101,1192245
-20.221617,-70.148087,IQUIQUE,CHOQUE POSTERIOR/FRENTE,0,0,0,0,10:40:00,2019,2019/01/14 00:00:00+00,-70.148087,-20.221617,1,2532,1101,1161758
-20.211433,-70.150055,IQUIQUE,CHOQUE LADO/LADO,0,0,0,0,08:35:00,2019,2019/01/30 00:00:00+00,-70.150055,-20.211433,1,2533,1101,1165427
