,Horas,LAT,LNG
3287,22:00:00,-20.226652,-70.141167
3293,20:13:00,-20.223515,-70.145813
3294,19:30:00,-20.223515,-70.145813
3295,21:15:00,-20.223515,-70.145813
3298,23:15:00,-20.21607,-70.145111
3312,20:40:00,-20.272299,-70.128517
3314,23:00:00,-20.264364,-70.124619
3315,21:15:00,-20.264364,-70.124619
3317,21:50:00,-20.244501,-70.128609
3322,21:00:00,-20.248852,-70.128075
3327,23:20:00,-20.274017,-70.130379
3331,19:20:00,-20.233309,-70.128319
3339,22:30:00,-20.2750176,-70.1266749
3349,22:40:00,-20.24057,-70.128189
3361,22:30:00,-20.262625,-70.124763
3370,22:20:00,-20.23868,-70.134888
3377,23:30:00,-20.262035,-70.096123
3380,20:20:00,-20.248667,-70.127029
3382,22:20:00,-20.240576,-70.127838
3386,19:30:00,-20.246439,-70.127823
3391,21:30:00,-20.241325,-70.13707
3400,22:30:00,-20.238604,-70.142776
3401,20:00:00,-20.238604,-70.142776
3405,21:45:00,-20.238604,-70.142776
3410,23:35:00,-20.211857,-70.136719
3421,20:15:00,-20.220181,-70.134903
3424,20:00:00,-20.220181,-70.134903
3439,23:30:00,-20.244516,-70.131683
3441,19:20:00,-20.244864,-70.133408
3460,20:50:00,-20.238581,-70.13475
3466,23:00:00,-20.207602,-70.143852
3468,21:30:00,-20.230158,-70.136169
3474,20:00:00,-20.201706,-70.139114
3477,23:55:00,-20.225105,-70.149826
3483,20:10:00,-20.244184,-70.140945
3487,19:30:00,-20.243156,-70.142166
3488,22:10:00,-20.243156,-70.142166
3498,21:30:00,-20.240936,-70.144981
3500,20:00:00,-20.240936,-70.144981
3508,20:30:00,-20.226368,-70.148788
3512,20:20:00,-20.23011,-70.146439
3518,23:30:00,-20.244184,-70.140945
3522,21:45:00,-20.239735,-70.146667
3525,19:15:00,-20.239735,-70.146667
3527,19:25:00,-20.201706,-70.139114
3531,19:10:00,-20.204372,-70.141396
3537,23:40:00,-20.223043,-70.151588
3542,21:45:00,-20.241678,-70.144104
3548,20:37:00,-20.274017,-70.130379
3552,20:30:00,-20.274017,-70.130379
3559,20:50:00,-20.229565,-70.146782
3566,20:25:00,-20.255713,-70.134239
3568,21:50:00,-20.255713,-70.134239
3573,21:30:00,-20.245836,-70.1401573
3589,22:30:00,-20.240425,-70.144997
3591,19:30:00,-20.268503,-70.129379
3592,21:30:00,-20.268503,-70.129379
3598,22:30:00,-20.22736,-70.14801
3599,22:15:00,-20.22736,-70.14801
3604,21:05:00,-20.241348,-70.133591
3607,19:20:00,-20.265379,-70.126923
3608,19:35:00,-20.264364,-70.124619
3611,21:25:00,-20.218641,-70.147514
3623,21:00:00,-20.219505,-70.14756
3635,22:30:00,-20.22978,-70.130707
3637,23:10:00,-20.229786,-70.135712
3653,19:50:00,-20.2190716,-70.1393305
3655,23:50:00,-20.2190716,-70.1393305
3658,19:55:00,-20.226679,-70.148285
3660,20:40:00,-20.219015,-70.140343
3662,20:50:00,-20.220856,-70.131981
3668,19:30:00,-20.220856,-70.131981
3670,19:15:00,-20.219322,-70.134705
3674,20:45:00,-20.219322,-70.134705
3708,19:45:00,-20.212261,-70.148445
3714,22:45:00,-20.269838,-70.129066
3715,21:30:00,-20.272299,-70.128517
3719,19:15:00,-20.271952,-70.12616
3723,21:30:00,-20.271952,-70.12616
3727,21:45:00,-20.226921,-70.130396
3730,22:30:00,-20.226921,-70.130396
3743,19:30:00,-20.204901,-70.14061
3744,22:00:00,-20.264778,-70.127396
3747,22:45:00,-20.264778,-70.127396
3752,21:45:00,-20.23119,-70.130211
3755,20:30:00,-20.237507,-70.12989
3757,21:40:00,-20.250731,-70.128662
3762,20:20:00,-20.253063,-70.128365
3770,19:15:00,-20.238668,-70.129608
3773,19:45:00,-20.224566,-70.143532
3774,20:20:00,-20.224566,-70.143532
3778,21:20:00,-20.224899,-70.13707
3779,21:30:00,-20.224737,-70.139755
3780,23:00:00,-20.224737,-70.139755
3782,21:15:00,-20.224924,-70.139664
3783,19:49:00,-20.224457,-70.145935
3785,23:55:00,-20.225121,-70.133141
3787,22:05:00,-20.224806,-70.135292
3789,22:30:00,-20.224806,-70.135292
3799,19:30:00,-20.204887,-70.131335
3800,19:20:00,-20.204887,-70.131335
3806,20:00:00,-20.220728,-70.131845
3812,22:00:00,-20.213514,-70.131127
3827,21:30:00,-20.262493,-70.130577
3855,19:30:00,-20.230635,-70.137627
3858,21:00:00,-20.230143,-70.141182
3861,20:50:00,-20.211648,-70.137193
3862,20:30:00,-20.277556,-70.124758
3864,22:15:00,-20.2297799,-70.1307042
3865,19:45:00,-20.2269962,-70.1354064
3866,20:00:00,-20.2195518,-70.1467191
3875,19:15:00,-20.2149301,-70.1472381
3876,21:00:00,-20.2118561,-70.1382805
3880,19:23:00,-20.255713,-70.1342417
3882,20:40:00,-20.2202958,-70.1521312
3885,19:51:00,-20.2208561,-70.1319844
3886,23:30:00,-20.2080995,-70.1297933
3887,19:15:00,-20.2279606,-70.1367809
3890,21:50:00,-20.2265351,-70.1437056
3897,22:00:00,-20.2335522,-70.1282236
3908,19:45:00,-20.2294965,-70.1308818
3909,19:30:00,-20.2599382,-70.1249083
3911,19:54:00,-20.2786867,-70.101096
3914,19:13:00,-20.255713,-70.1342417
3917,19:30:00,-20.2601937,-70.1259852
3932,23:55:00,-20.2872504,-70.1037941
3933,21:20:00,-20.2205751,-70.1375324
3939,20:50:00,-20.2365343,-70.1420811
3940,19:15:00,-20.2496643,-70.1289283
3947,23:30:00,-20.2102996,-70.1384095
3948,21:40:00,-20.2249004,-70.1370717
3952,23:00:00,-20.2497169,-70.1274464
3957,19:45:00,-20.2582963,-70.1291235
3959,20:30:00,-20.2484037,-70.1242367
3960,21:15:00,-20.2342003,-70.1460099
3962,21:50:00,-20.2971826,-70.1068564
3965,20:40:00,-20.2670356,-70.0953932
3966,20:15:00,-20.217943,-70.1402358
3967,22:00:00,-20.2343853,-70.1381876
3972,19:10:00,-20.2385797,-70.1368321
3975,21:00:00,-20.2522398,-70.1071866
3981,19:30:00,-20.2193218,-70.1347013
3983,19:30:00,-20.2248356,-70.1380641
4005,21:00:00,-20.2658637,-70.1022852
4006,23:30:00,-20.2498961,-70.1275957
4013,19:15:00,-20.267157,-70.0997205
4016,21:15:00,-20.2197049,-70.1437707
4019,20:15:00,-20.2195058,-70.1475571
4020,19:40:00,-20.2201543,-70.1353452
4024,21:00:00,-20.2897322,-70.1039479
4027,21:00:00,-20.2582805,-70.1300712
4029,22:00:00,-20.2368335,-70.1393738
4033,20:30:00,-20.2116941,-70.1449025
4039,20:00:00,-20.2915205,-70.1046077
4043,21:35:00,-20.2755948,-70.080042
4048,22:49:00,-20.2382135,-70.1286667
4062,22:40:00,-20.290769,-70.1008955
4065,20:30:00,-20.255713,-70.1342417
4069,19:45:00,-20.2763565,-70.1001686
4070,19:40:00,-20.2801852,-70.1243222
4072,20:00:00,-20.2263023,-70.1376303
4083,23:30:00,-20.2956503,-70.1022103
4088,20:18:00,-20.2736121,-70.0917381
4090,19:30:00,-20.2445158,-70.131685
4093,19:20:00,-20.2626251,-70.1247655
4094,21:40:00,-20.2358522,-70.1357667
4101,19:30:00,-20.2666181,-70.1028585
4104,21:09:00,-20.2616614,-70.129137
4112,21:10:00,-20.2126682,-70.1536026
4117,19:30:00,-20.2307111,-70.1339227
4120,22:40:00,-20.2067534,-70.1452669
4124,22:00:00,-20.246361,-70.1256452
4133,21:00:00,-20.2099054,-70.1358616
4134,23:50:00,-20.25145,-70.1319383
4136,20:18:00,-20.2110955,-70.1424753
4138,21:15:00,-20.229928,-70.13748
4142,21:15:00,-20.2431573,-70.1421653
4143,22:30:00,-20.2192459,-70.1362402
4153,19:30:00,-20.2441837,-70.1409449
4158,20:40:00,-20.2409532,-70.1449725
4159,23:00:00,-20.2560403,-70.1288582
4162,20:55:00,-20.2686827,-70.0918557
4163,19:05:00,-20.2996325,-70.1083457
4167,21:15:00,-20.2789313,-70.1071949
4174,23:40:00,-20.2283418,-70.1344502
4179,19:10:00,-20.2143933,-70.1344376
4180,23:50:00,-20.2198336,-70.1414293
4184,23:55:00,-20.2329027,-70.133599
4186,22:38:00,-20.2394749,-70.1403552
4189,20:00:00,-20.2845336,-70.0977157
4190,23:50:00,-20.2712936,-70.1059573
4198,20:45:00,-20.2067534,-70.1452669
4200,21:30:00,-20.2275957,-70.1426209
4202,19:30:00,-20.2201278,-70.1361812
4206,22:00:00,-20.2305996,-70.1386507
4207,19:40:00,-20.2451662,-70.1355174
4226,20:30:00,-20.2155912,-70.1383408
4227,23:00:00,-20.2221337,-70.1355969
4230,21:30:00,-20.2138426,-70.1527714
4240,19:20:00,-20.2777571,-70.1048131
4241,23:15:00,-20.264018,-70.1043898
4263,22:00:00,-20.2781681,-70.081421
4277,22:30:00,-20.238604,-70.1427771
4282,19:44:00,-20.2273588,-70.1480139
4283,19:30:00,-20.2662507,-70.1025442
4285,19:15:00,-20.2169099,-70.148569
4286,19:30:00,-20.2486089,-70.1382111
4293,19:50:00,-20.2489683,-70.1278562
4304,21:30:00,-20.253475,-70.1296315
4306,21:30:00,-20.2351843,-70.1472318
4308,19:55:00,-20.2243124,-70.149352
4312,21:30:00,-20.2626251,-70.1247655
4316,21:30:00,-20.2309338,-70.1332005
4320,21:00:00,-20.2468369,-70.1329274
4324,23:30:00,-20.2008047,-70.1331312
4326,22:00:00,-20.2658637,-70.1022852
4340,19:30:00,-20.2340018,-70.127693
4351,20:00:00,-20.2911719,-70.0922661
4360,19:30:00,-20.2301432,-70.1411798
4361,19:15:00,-20.2251209,-70.1331427
4369,20:30:00,-20.2307033,-70.1356692
4373,19:20:00,-20.2118495,-70.1367064
4381,19:45:00,-20.2512632,-70.1326311
4383,20:45:00,-20.2626251,-70.1247655
4386,22:00:00,-20.2777571,-70.1048131
4387,20:30:00,-20.2626251,-70.1247655
4396,20:35:00,-20.2996286,-70.108392
4397,19:15:00,-20.217319,-70.141436
4403,20:30:00,-20.2329027,-70.133599
4407,20:20:00,-20.241315,-70.144125
4408,21:00:00,-20.2366385,-70.1343139
4414,21:50:00,-20.2430011,-70.1292283
4419,19:20:00,-20.257379,-70.1322021
4420,20:00:00,-20.2244564,-70.145933
4424,20:30:00,-20.2288673,-70.1384204
4425,19:15:00,-20.2136266,-70.1388542
4426,21:08:00,-20.2212514,-70.1355322
4430,20:45:00,-20.2202654,-70.1530068
4440,19:35:00,-20.2625059,-70.130789
4444,21:00:00,-20.2138472,-70.1440474
4452,19:30:00,-20.2110142,-70.1439375
4465,21:40:00,-20.2195518,-70.1467191
4473,21:45:00,-20.2879242,-70.1032668
4483,20:30:00,-20.2257613,-70.1371644
4487,21:25:00,-20.2257457,-70.1376618
4495,21:30:00,-20.2598545,-70.1272191
4496,19:30:00,-20.2363799,-70.1392149
4497,21:00:00,-20.2401606,-70.1311477
4500,21:30:00,-20.2179693,-70.1396855
4507,21:15:00,-20.2381394,-70.1305938
4510,21:00:00,-20.2482116,-70.1289889
4512,21:45:00,-20.2444197,-70.1304611
4514,21:50:00,-20.255713,-70.1342417
4516,22:40:00,-20.2283128,-70.1362343
4521,23:45:00,-20.2569656,-70.1285173
4528,22:20:00,-20.2229092,-70.1378683
4529,19:15:00,-20.2510612,-70.1231285
4533,20:30:00,-20.236645,-70.139173
4536,21:50:00,-20.2422792,-70.1413978
4537,20:08:00,-20.2488518,-70.128074
4538,21:35:00,-20.2193707,-70.13713
4539,23:30:00,-20.2610338,-70.1028353
4543,20:20:00,-20.2713761,-70.1073338
4549,19:15:00,-20.2842283,-70.0891072
4551,22:30:00,-20.2960311,-70.1089025
4555,21:00:00,-20.2626251,-70.1247655
4561,21:00:00,-20.2432512,-70.1389989
4562,21:15:00,-20.2373376,-70.1389983
4563,20:30:00,-20.2399897,-70.1342456
4565,21:20:00,-20.2112478,-70.1320437
4573,20:45:00,-20.2208561,-70.1319844
4576,20:08:00,-20.2626251,-70.1247655
4577,20:00:00,-20.227256,-70.1298393
4583,22:45:00,-20.2700353,-70.1098954
4588,23:15:00,-20.2190156,-70.1403405
4590,23:00:00,-20.2106719,-70.1353824
4591,23:00:00,-20.2632288,-70.1257186
4594,22:00:00,-20.2229938,-70.135099
4595,21:15:00,-20.2200863,-70.1351094
4599,21:40:00,-20.2093046,-70.151505
4604,22:00:00,-20.2451662,-70.1355174
4606,19:40:00,-20.2739149,-70.0980748
4607,21:30:00,-20.2396109,-70.1342741
4614,22:50:00,-20.2147773,-70.1502689
4625,19:35:00,-20.2163207,-70.1391357
4628,23:15:00,-20.2662507,-70.1025442
4633,21:15:00,-20.2471834,-70.1001115
4634,22:00:00,-20.2609318,-70.0943408
4645,22:10:00,-20.29172,-70.096833
4652,21:20:00,-20.2106901,-70.1349905
4655,20:30:00,-20.2770191,-70.0899395
4656,19:20:00,-20.2688456,-70.1018435
4660,21:00:00,-20.2812159,-70.0837433
4664,19:45:00,-20.2957076,-70.1062929
4665,19:30:00,-20.2911785,-70.0932689
4671,19:45:00,-20.2350255,-70.1414844
4686,20:20:00,-20.2396166,-70.1464159
4687,22:00:00,-20.2355547,-70.1363476
4692,23:00:00,-20.2485799,-70.1307633
4698,21:20:00,-20.2951487,-70.1010412
4701,20:20:00,-20.2367544,-70.1474119
4707,21:09:00,-20.2616614,-70.129137
4716,21:15:00,-20.219294,-70.150411
4718,19:30:00,-20.253475,-70.1296315
4725,21:50:00,-20.2364664,-70.1360525
4727,22:15:00,-20.2349069,-70.1359321
4728,19:30:00,-20.255713,-70.1342417
4732,22:30:00,-20.2626251,-70.1247655
4733,20:30:00,-20.2604116,-70.0945141
4739,20:00:00,-20.2798817,-70.1298027
4741,19:25:00,-20.2523557,-70.1333887
4758,19:30:00,-20.2686722,-70.1049169
4772,20:25:00,-20.2157615,-70.1357266
4776,21:00:00,-20.24027,-70.143504
4779,19:10:00,-20.231662,-70.1458447
4787,19:30:00,-20.2716424,-70.0925683
4795,23:00:00,-20.2556494,-70.1069486
4801,21:25:00,-20.210922,-70.144332
4803,21:30:00,-20.2747897,-70.0911423
4804,22:30:00,-20.2587082,-70.0988983
4811,23:30:00,-20.2102667,-70.1445383
4816,19:10:00,-20.2641919,-70.0987729
4819,21:50:00,-20.2593187,-70.1048568
4827,21:50:00,-20.2257263,-70.1381611
4828,20:00:00,-20.2111906,-70.1384119
4830,23:25:00,-20.2612611,-70.1017849
4831,20:30:00,-20.2155912,-70.1383408
4833,23:25:00,-20.2590395,-70.0986004
4838,20:00:00,-20.2405746,-70.1354132
4839,23:55:00,-20.2763544,-70.1244399
4845,20:30:00,-20.2459453,-70.0963702
4847,19:15:00,-20.265516,-70.12185
4848,20:20:00,-20.2684417,-70.0945563
4849,20:30:00,-20.2183664,-70.1554191
4858,21:50:00,-20.2470713,-70.1345662
4861,22:50:00,-20.2688096,-70.0982439
4864,20:15:00,-20.2775997,-70.0810777
4867,21:30:00,-20.2287626,-70.140574
4877,22:45:00,-20.2377763,-70.150586
4885,20:00:00,-20.2329027,-70.133599
4886,23:00:00,-20.2111121,-70.1399327
4887,22:00:00,-20.2427402,-70.1399698
4888,21:55:00,-20.2126416,-70.1476481
4894,19:40:00,-20.2301432,-70.1411798
4897,20:30:00,-20.2076006,-70.1438554
4900,22:00:00,-20.2417381,-70.1341018
4903,22:40:00,-20.2489752,-70.1326219
4907,21:00:00,-20.2135226,-70.1485122
4908,23:00:00,-20.2626251,-70.1247655
4913,19:15:00,-20.2431573,-70.1421653
4914,19:45:00,-20.2601937,-70.1259852
4915,20:40:00,-20.239015,-70.14459
4920,21:15:00,-20.2906782,-70.0961677
4922,23:00:00,-20.2842259,-70.0994111
4927,23:00:00,-20.2139934,-70.1485311
4928,19:15:00,-20.2688456,-70.1018435
4930,23:00:00,-20.2957076,-70.1062929
4932,22:00:00,-20.2287626,-70.140574
4933,23:10:00,-20.2777582,-70.0907546
4936,19:06:00,-20.2872504,-70.1037941
4939,23:30:00,-20.2399301,-70.1432871
4946,21:10:00,-20.2107961,-70.1398538
4949,23:30:00,-20.2780111,-70.1269527
4965,19:30:00,-20.2565301,-70.1272174
4966,21:30:00,-20.2266776,-70.1482817
4971,22:15:00,-20.2606688,-70.1025168
4974,21:00:00,-20.2139981,-70.1493062
4975,21:40:00,-20.2872504,-70.1037941
4976,20:30:00,-20.2216013,-70.146812
4983,21:40:00,-20.2885751,-70.0840983
